ut	altitude	airspeed	aoa	drag	density	density_calc	density_calc_precise	temperature	temperature_calc	force_actual	force_predicted	force_predicted_cache
20744.067145044	77752.6841073467	3136	179.929476165299	0	3.37792079778091E-05	3.24745032466751E-05	3.38037872458082E-05	179.899375360426	179.877924798644	0.706586534621432	0.689823651802475	0.689823651802475
20745.187145044	77698.8710654742	3136	179.977134463343	0	3.41186224438095E-05	3.27977524767992E-05	3.41435067216178E-05	179.642018588141	179.621548488351	0.713283360933349	0.696076654117842	0.696076654117842
20746.307145044	77644.6009522304	3135	179.993006495376	0	3.44646165745456E-05	3.31270520128409E-05	3.44895550290554E-05	179.382980730665	179.364541346727	0.719411330531173	0.702466448882476	0.702466448882476
20747.427145044	77589.8688279619	3135	179.985017269055	0	3.48167603348138E-05	3.3462684181512E-05	3.48422268104815E-05	179.12536286913	179.106826310848	0.726854236477306	0.708991853662975	0.708991853662975
20748.5471450441	77534.6697215188	3135	179.984920776394	0	3.51755525997614E-05	3.38047433875322E-05	3.52016203666183E-05	178.86798725749	178.84848117612	0.733512290106134	0.715624785247729	0.715624785247729
20749.6671450441	77478.998595803	3134	179.992611874939	0	3.55413868261225E-05	3.41534768584345E-05	3.55679935033181E-05	178.609013705691	178.589460389586	0.740385683080161	0.722369309801132	0.722369309801132
20750.7871450441	77422.8503574812	3134	179.994021012363	0	3.5914384235356E-05	3.45090160425537E-05	3.59414835756316E-05	178.349382516751	178.329823546414	0.747323335154009	0.729240791308185	0.729240791308185
20751.9071450441	77366.2198704635	3133	179.984867007616	0	3.62946465387984E-05	3.48715760274039E-05	3.63223143902841E-05	178.089199912453	178.069573296575	0.754874257758561	0.736247299810952	0.736247299810952
20753.0271450442	77309.1019565942	3133	179.971016555154	0	3.66822668289121E-05	3.52413087750779E-05	3.67106449686493E-05	177.829302417907	177.80873783958	0.762427758787568	0.743385320617171	0.743385320617172
20754.1471450442	77251.4913927342	3133	179.967517815057	0	3.7077932436314E-05	3.5618425843968E-05	3.71066953697468E-05	177.567031263416	177.547349384633	0.769892604289263	0.750643979974304	0.750643979974304
20755.2671450442	77193.382899756	3132	179.982908013836	0	3.74811952758197E-05	3.60031522919242E-05	3.75107005391367E-05	177.306003073369	177.28540734701	0.777773270228494	0.758017708730021	0.758017708730021
20756.3871450442	77134.7711216797	3132	179.983304983646	0	3.78927138587162E-05	3.6395643846002E-05	3.79228223690138E-05	177.043576177292	177.022973589839	0.785498943388415	0.765543379318724	0.765543379318724
20757.5071450443	77075.6506788338	3131	179.983342286371	0	3.83126444031717E-05	3.67961959093538E-05	3.83433693818004E-05	176.780627360391	176.76000171067	0.79342841926156	0.773210253971507	0.773210253971507
20758.6271450443	77016.0161296465	3131	179.983363888337	0	3.87411750971446E-05	3.7204944153786E-05	3.87724822363287E-05	176.51720230756	176.496599369825	0.801160496846838	0.78102020606425	0.78102020606425
20759.1871450443	76986.004333489	3131	179.956359914094	0	3.89587071839842E-05	3.74125120732793E-05	3.89903764500865E-05	176.385359593118	176.364698302348	0.805948815651956	0.785009208296366	0.785009208296366
20760.3071450443	76925.5883129474	3130	179.982095133562	0	3.94005024311848E-05	3.78340296808566E-05	3.94328335284176E-05	176.121319387294	176.100649979746	0.813936634053721	0.793015086120421	0.793015086120421
20761.4271450443	76864.6443124362	3130	179.966968837912	0	3.98519032790151E-05	3.82643769808015E-05	3.98845171826944E-05	175.855161209459	175.836170324341	0.822926441970074	0.801217019813607	0.801217019813607
20762.5471450444	76803.1667263571	3130	179.972821036311	0	4.03123364271412E-05	3.87037716864322E-05	4.03456535083958E-05	175.590360451687	175.571336894873	0.831772529298891	0.809553525960874	0.809553525960874
20763.6671450444	76741.149846128	3129	179.981682619915	0	4.07823461597368E-05	3.91524552142371E-05	4.08164941073722E-05	175.326006288762	175.306179588561	0.840391020978485	0.81804692031286	0.81804692031286
20764.7871450444	76678.5879040533	3129	179.978874949552	0	4.12626211161719E-05	3.96107296759646E-05	4.12973539078794E-05	175.059725245158	175.040698716313	0.849430233824866	0.826718103100173	0.826718103100173
20765.9071450444	76615.4750975568	3128	179.995542060577	0	4.17528383033285E-05	4.00787933140889E-05	4.17884390489661E-05	174.79477622682	174.774954626257	0.858256761926095	0.835535213682386	0.835535213682386
20767.0271450445	76551.8055072	3128	179.96781641952	0	4.2253519344496E-05	4.05570074918862E-05	4.22901255546741E-05	174.529572763953	174.50896430881	0.867987762041785	0.844575395392984	0.844575395392984
20768.1471450445	76487.5732333983	3127	179.979961547917	0	4.27652726714113E-05	4.10456027811975E-05	4.28026534321137E-05	174.263387789301	174.242772866261	0.877480996571802	0.853748873668136	0.853748873668136
20769.2671450445	76422.7722182831	3127	179.949099303672	0	4.32879196185452E-05	4.15448337193467E-05	4.3326287694813E-05	173.997790487337	173.976440242447	0.886766232907136	0.863150435203988	0.863150435203988
20770.3871450445	76357.3964339384	3126	179.964481072819	0	4.38225949561285E-05	4.20550532258725E-05	4.38613955420326E-05	173.729805547821	173.70998238883	0.897019658120199	0.872686861546118	0.872686861546119
20771.5071450446	76291.4396990625	3126	179.962890254704	0	4.43682591091397E-05	4.25766031095674E-05	4.44083324063028E-05	173.464724246455	173.443415227849	0.907039556597073	0.882433502597288	0.882433502597288
20772.6271450446	76224.8958236683	3125	179.985881626048	0	4.49269896169498E-05	4.31096672363379E-05	4.49672893870972E-05	173.195939261057	173.176859830078	0.91741880962152	0.8923449175262	0.8923449175262
