ut	airspeed	aoa	drag	density	density_calc	density_calc_precise	temperature	temperature_calc	force_actual	force_predicted	force_predicted_cache
19816.6990860958	3169	-179.98327188297	0	3.38205982257812E-06	3.26820405559758E-06	3.39096789127342E-06	229.895391532472	229.859971299454	0.109642655181041	0.116320657610687	0.11624277323599
19817.8190860958	3169	-179.977830689218	0	3.50776127928921E-06	3.38943478016108E-06	3.51681629901762E-06	229.399292720595	229.363915746798	0.113595821641027	0.120217244261249	0.120073021573646
19818.9390860958	3170	-179.97788648173	0	3.63557277570991E-06	3.51269893170826E-06	3.64477512768015E-06	228.903761167184	228.868459554799	0.117710643393725	0.124149181930362	0.12394080571368
19819.4990860958	3170	-179.977328041271	0	3.70027452119355E-06	3.57510457292442E-06	3.70955733337484E-06	228.656213141381	228.620915499634	0.119441618974677	0.126128773915695	0.125888743006668
19820.6190860958	3170	-179.977483671495	0	3.83126124477277E-06	3.70144113020314E-06	3.84070431980886E-06	228.161609055493	228.126324084495	0.124041594171629	0.130113506603958	0.129811692361698
19821.7390860959	3170	-179.983271730283	0	3.96438388827243E-06	3.82982572974592E-06	3.97397600842181E-06	227.667617162077	227.632362198055	0.128233917319119	0.134130802545733	0.133770606091856
19822.8590860959	3170	-179.97283526904	0	4.09963991558248E-06	3.96026745715499E-06	4.10938150469261E-06	227.174282749903	227.139084981233	0.131996182750676	0.138183653418247	0.137763741456381
19823.9790860959	3171	-179.982811424187	0	4.23702053497424E-06	4.09275608236741E-06	4.24690973005455E-06	226.681621638079	226.646556694873	0.13616996207497	0.142263952433783	0.141791954318653
19825.0990860959	3171	-179.980637409066	0	4.37654484152771E-06	4.22732782419456E-06	4.38659790114431E-06	226.189782514214	226.154669819489	0.140728418825198	0.146377407374515	0.145853723047997
19826.219086096	3171	-179.98212021662	0	4.51821902009365E-06	4.36396024104544E-06	4.52842226489446E-06	225.698613956223	225.663590622451	0.144970642022827	0.15051923688139	0.149948380998854
19826.779086096	3171	-179.980505982738	0	4.58986017297276E-06	4.43305934229333E-06	4.60014593603287E-06	225.453336579887	225.418303918898	0.147323671171484	0.152601516430534	0.152007906965262
19827.899086096	3171	-179.973124775309	0	4.73477177875638E-06	4.57281417343413E-06	4.74520636667691E-06	224.963331955058	224.928388519193	0.151170961929215	0.156787448483946	0.156150446161344
19829.019086096	3171	-179.971020895012	0	4.88183336132172E-06	4.71464647411542E-06	4.89241932374889E-06	224.474164108056	224.439292489887	0.155544517845692	0.160998889462369	0.160324386586867
19830.139086096	3172	-179.983034181185	0	5.03105098067002E-06	4.8585749170972E-06	5.04180360454283E-06	223.985877649573	223.951034078869	0.159720342585044	0.165233216928776	0.16453002784603
19831.2590860961	3172	-179.972110939776	0	5.18244618498532E-06	5.00459161182477E-06	5.19335057744109E-06	223.498425101283	223.463655354989	0.164318174132879	0.169496938373927	0.168763904348202
19832.3790860961	3172	-179.984197359222	0	5.33602328395533E-06	5.15271553248414E-06	5.34707938420847E-06	223.011870065228	222.977156168088	0.168910694281845	0.173779203311272	0.173028686189714
19833.4990860961	3172	-179.985091642512	0	5.49177597755935E-06	5.30293989987706E-06	5.50298246568118E-06	222.526205035977	222.491581246502	0.172969662600066	0.178086438239092	0.17732110966444
19834.0590860961	3172	-179.976038236717	0	5.57046899265637E-06	5.37883644033051E-06	5.58174571984089E-06	222.283747056534	222.249189077351	0.175656242817888	0.180250216181362	0.179476951570209
19835.1790860962	3173	-179.978551132198	0	5.72948204028198E-06	5.53222908153651E-06	5.74092733580284E-06	221.799593537727	221.765046562689	0.179881621851748	0.18458892324756	0.183810897950679
19836.2990860962	3173	-179.980073116029	0	5.8906983654104E-06	5.68773563800937E-06	5.90229575778995E-06	221.316342668192	221.281901373589	0.184468612699289	0.188947830932194	0.188171446242716
19837.4190860962	3173	-179.982610304039	0	6.05412223787919E-06	5.84537710026385E-06	6.06587213302899E-06	220.834095302316	220.799724448964	0.188954041469416	0.193325676644858	0.192558445576576
19838.5390860962	3173	-179.978108447691	0	6.21972586930238E-06	6.00514378639364E-06	6.23164582366021E-06	220.352915122898	220.318603556933	0.193611754945038	0.197723205063498	0.196970197049505
19839.6590860963	3173	-179.974139644531	0	6.38754869354853E-06	6.16704173633787E-06	6.39962239327607E-06	219.872749773639	219.838525896575	0.197970369709513	0.202137524993824	0.20140638507179
19840.7790860963	3173	-179.973979532698	0	6.55757875324284E-06	6.33107666403606E-06	6.56980711441557E-06	219.393674380996	219.359535035414	0.202827801138744	0.206566944133711	0.205866787315175
19841.3390860963	3173	-179.977501795932	0	6.64342440810233E-06	6.41388971016758E-06	6.65572129981886E-06	219.154532871206	219.120464387693	0.204718912340273	0.208786241024851	0.208105794785174
19842.4590860963	3174	179.981148047772	0	6.81676641963235E-06	6.58114677331178E-06	6.8292343072658E-06	218.677136338209	218.643108526242	0.209523191674179	0.213237004937933	0.212601087588401
19843.5790860963	3174	-179.983913652798	0	6.99234237773807E-06	6.75055223673282E-06	7.00496552929658E-06	218.20083961962	218.166899876044	0.213592420618802	0.21770165814244	0.217118379153397
19844.6990860964	3174	-179.988923285998	0	7.17014284914697E-06	6.92213028234556E-06	7.18293939482869E-06	217.72570577768	217.691790334804	0.218579219689693	0.222178931564847	0.221657789349911
19845.8190860964	3174	-179.984748767995	0	7.35019030933006E-06	7.09585141664458E-06	7.36312451159857E-06	217.251663237001	217.21791567381	0.223247658624492	0.226670381059653	0.226216391240845
19846.9390860964	3174	-179.986296144331	0	7.5324524437671E-06	7.27175452359167E-06	7.54556059097944E-06	216.778908913123	216.745181451755	0.227332258010574	0.231171530088745	0.230795918357923
19848.0590860964	3174	-179.973787610735	0	7.71697237161169E-06	7.44982861379783E-06	7.73023523168437E-06	216.307252084936	216.273682714386	0.232714974558235	0.235687486047131	0.235393257710755
19848.6190860964	3174	-179.983683734056	0	7.81007236848693E-06	7.53969207341935E-06	7.82342458078459E-06	216.071939429683	216.038355632623	0.234850485149882	0.237944197167491	0.237700823978563
19849.7390860965	3175	-179.979853857349	0	7.99796484822655E-06	7.72103918731752E-06	8.01147288221989E-06	215.602179121597	215.568697316734	0.23928437388237	0.242471747789496	0.242326577499874
19850.8590860965	3175	-179.967930219938	0	8.18818906511857E-06	7.90456912718906E-06	8.2017700273123E-06	215.131482814078	215.100301172614	0.243410758090171	0.247010070908727	0.246968793069677
19851.9790860965	3175	-179.9758728848	0	8.38051808743518E-06	8.09030573403763E-06	8.39434002866886E-06	214.666425122182	214.633148659707	0.24868418378341	0.251550171287695	0.251545048131656
19853.0990860965	3175	-179.975751934014	0	8.57516852283855E-06	8.2782343931E-06	8.5891666902601E-06	214.200522652449	214.167317484681	0.253029574318131	0.256099734448952	0.256126426799113
19854.2190860966	3175	-179.978025077249	0	8.77216629120836E-06	8.46837933815895E-06	8.7862743615124E-06	213.734702439209	213.702760539446	0.257634446609639	0.260655174615977	0.260719474502828
19855.3390860966	3175	-179.978050087598	0	8.97133332782793E-06	8.6607257145759E-06	8.98564660932283E-06	213.272567837354	213.239568203834	0.262447081028942	0.265216987265352	0.265322315733256
19855.8990860966	3175	-179.977024062575	0	9.07178428592881E-06	8.75772844519913E-06	9.08618579496026E-06	213.041431742503	213.008484202991	0.26452690100021	0.267500195041521	0.267627248831603
19857.0190860966	3175	-179.979327818173	0	9.27443390389274E-06	8.95341628656382E-06	9.28899420205671E-06	212.580120202406	212.54725803608	0.269185839342916	0.272069235814387	0.272244767061539
19858.1390860967	3175	-179.978140278905	0	9.47935878178137E-06	9.15131761732816E-06	9.49407724286583E-06	212.120201541939	212.087456216756	0.27410303806087	0.276643588329558	0.276869797014532
19859.2590860967	3176	-179.984824913709	0	9.68656339694514E-06	9.35145728503783E-06	9.70145985970618E-06	211.661689303684	211.629015976871	0.278959219119337	0.281219090889865	0.281503460783858
19860.3790860967	3176	-179.976497482194	0	9.89608988646488E-06	9.55383938211342E-06	9.91114528243319E-06	211.204536321726	211.171965451185	0.283537138276885	0.285803782212744	0.286142424974839
19861.4990860967	3176	-179.979324771815	0	1.0107924281818E-05	9.75846979949665E-06	1.01231386712376E-05	210.748772944482	210.716333568699	0.288011383998489	0.290387599459962	0.290788530421271
19862.6190860968	3176	-179.976508284052	0	1.03220479239627E-05	9.96535165896055E-06	1.03374420912682E-05	210.29448910506	210.262121499873	0.292351952644741	0.29497628351586	0.295439105130945
19863.7390860968	3176	-179.980083367707	0	1.05385064925026E-05	1.01744914004084E-05	1.05540611602164E-05	209.841623812654	209.809358019688	0.297920684111526	0.299564960281475	0.300094948549522
19864.2990860968	3176	-179.97716096613	0	1.06476110029094E-05	1.02799032821305E-05	1.06632338964063E-05	209.615722355263	209.583537500231	0.299884228953734	0.301861970225257	0.302423514285726
19865.4190860968	3176	-179.990621492618	0	1.08675481574129E-05	1.04924361463354E-05	1.08833310226382E-05	209.165041378056	209.132974593445	0.304044090488395	0.306449564575094	0.307085351677506
19866.5390860968	3176	-179.980198569321	0	1.10898096896792E-05	1.07072576218999E-05	1.11057730407808E-05	208.715853049342	208.683870534881	0.309587791180205	0.311049066575817	0.311747185114315
19867.6590860969	3176	-179.984912499114	0	1.13144191338404E-05	1.09243528315856E-05	1.13305432449364E-05	208.268139192749	208.236273599963	0.313495659689306	0.315644107778479	0.316412073291994
19868.7790860969	3176	-179.976821419444	0	1.15413812965417E-05	1.11437461863187E-05	1.15576658722908E-05	207.821922163654	207.790165017132	0.318552953844803	0.320246196027875	0.321076448774274
19869.8990860969	3176	-179.986699859878	0	1.17706785419993E-05	1.13654423429211E-05	1.17871445513302E-05	207.377207733426	207.345559863066	0.323282659952353	0.324842438599788	0.325743241887404
19871.0190860969	3176	-179.991643588163	0	1.20023338436623E-05	1.15894251074263E-05	1.20189613092608E-05	206.934049148754	206.902517092823	0.328223211822563	0.329441953560036	0.330408262282937
19871.579086097	3176	-179.98413507355	0	1.21190449629493E-05	1.1702291408437E-05	1.21357641939746E-05	206.713043945121	206.681547321581	0.330276943576959	0.331747047730909	0.332739137177278
19872.699086097	3176	-179.977203239278	0	1.23542587479501E-05	1.1929755958694E-05	1.23711395224576E-05	206.272167033918	206.240802325076	0.335190914018067	0.336354669104502	0.337400037015867
19873.819086097	3176	-179.972668151738	0	1.25918428398347E-05	1.21595375769137E-05	1.26088813941758E-05	205.832850433641	205.801617579914	0.339966747791967	0.340963077785629	0.342058254677009
19874.939086097	3176	-179.982053307965	0	1.28317943284944E-05	1.23916670958563E-05	1.28490206185034E-05	205.395133290932	205.363961296142	0.344345761825993	0.345567918293574	0.346715306017536
19876.059086097	3176	-179.997120900565	0	1.30741481488988E-05	1.26261230690256E-05	1.30915335673476E-05	204.958940006085	204.927922764011	0.349289799790375	0.350171967532201	0.351368411693994
19877.1790860971	3177	-179.980914324675	0	1.33188810533314E-05	1.28629380543327E-05	1.33364527076759E-05	204.524373578263	204.493442168026	0.3535292319224	0.354793354613209	0.356012182811528
19878.2990860971	3177	-179.976240287055	0	1.35660158416412E-05	1.31021100643714E-05	1.35837745173979E-05	204.091409105799	204.060563907797	0.3580263096948	0.35941274083043	0.36065158070053
19878.8590860971	3177	-179.970333914226	0	1.36905005295751E-05	1.32225710745276E-05	1.37083269103545E-05	203.875506161214	203.844741015932	0.361068896813733	0.36172528358502	0.362967977172512
19879.9790860971	3177	-179.987711925631	0	1.39412541967559E-05	1.34652938429429E-05	1.39592662158398E-05	203.444948999793	203.414284854693	0.36557203139885	0.366339812359649	0.367600061420684
19881.0990860972	3177	-179.981012671729	0	1.41944447043038E-05	1.37103877843784E-05	1.42126196001287E-05	203.016001547964	202.985456634879	0.37050534075628	0.370969884304511	0.372220227767181
19882.2190860972	3177	-179.967144718452	0	1.44500530709969E-05	1.39578564101591E-05	1.44683891614059E-05	202.588687329998	202.558272889465	0.374655435856158	0.375608622992436	0.376830393324939
19883.3390860972	3177	-179.973595026245	0	1.4708108763749E-05	1.42077311627844E-05	1.47266061924526E-05	202.162972516101	202.132714863353	0.379925395148447	0.38024318719204	0.381433887372048
19884.4590860972	3177	-179.981690547744	0	1.49685884566449E-05	1.4460015904458E-05	1.49872730914598E-05	201.738955683774	201.708814478361	0.384409557443005	0.384883349811784	0.386027356629804
19885.5790860973	3177	-179.974282548552	0	1.52315441898684E-05	1.47147147672511E-05	1.52503930171999E-05	201.316578197046	201.286550636021	0.389583838903195	0.389538428756477	0.390607161574655
19886.1390860973	3177	-179.983532559507	0	1.53639207429142E-05	1.48429866023773E-05	1.53828899145347E-05	201.106042803655	201.076034858772	0.39181515880615	0.391862592944914	0.392894873690776
19887.2590860973	3177	-179.984442494777	0	1.56305773682293E-05	1.5101327511602E-05	1.56497077075343E-05	200.686137137367	200.656275638649	0.395851571829581	0.396526148645873	0.397457479338985
19888.3790860973	3177	-179.975861018524	0	1.5899693791615E-05	1.53621216547657E-05	1.59190149981464E-05	200.267944847753	200.238183800997	0.400869918045973	0.401204562488701	0.402005443739527
19889.4990860973	3177	-179.982644887206	0	1.61713033941699E-05	1.56253424440324E-05	1.61907827088792E-05	199.851419303589	199.821818823583	0.405444357334134	0.405884996179503	0.406540850918607
19890.6190860974	3177	-179.980316405487	0	1.64453759711299E-05	1.58910290913911E-05	1.64650501843521E-05	199.436649256164	199.407116166333	0.410559598193647	0.41058225045522	0.411060159252515
19891.7390860974	3177	-179.977897043148	0	1.672197328517E-05	1.61592054204241E-05	1.67418400043165E-05	199.023554636768	198.994109298801	0.415887085996955	0.415292900964496	0.415563770871908
19892.8590860974	3177	-179.976680842978	0	1.7001104330037E-05	1.64298509979603E-05	1.70211296940324E-05	198.612097228827	198.582825280023	0.420156534567343	0.420016882361744	0.420116464759951
19893.9790860974	3176	-179.983479275557	0	1.72827377292619E-05	1.67030015225789E-05	1.73029546368085E-05	198.202390139754	198.17323206052	0.425324822636421	0.424752444563047	0.425536310869809
19894.5390860975	3176	-179.972174346408	0	1.74244866585135E-05	1.68404983816982E-05	1.74447987563864E-05	197.998207360544	197.969115582899	0.427599289710638	0.427134398887041	0.428248054998806
19895.6590860975	3176	-179.981806217137	0	1.77099351269152E-05	1.71173955334019E-05	1.77304122256696E-05	197.59110883571	197.562131962275	0.431913103553461	0.431894337502804	0.433686154421849
19896.7790860975	3176	-179.984905044835	0	1.79979297439194E-05	1.73968354605E-05	1.80185957814351E-05	197.185687189039	197.15685328101	0.437446435743749	0.436677504261571	0.439135200062035
19897.8990860975	3176	-179.973847730679	0	1.8288463639823E-05	1.76787931468383E-05	1.83093217918054E-05	196.782057068233	196.753337804544	0.442123904025835	0.441489644648461	0.444592475601532
19899.0190860975	3176	-179.982525534373	0	1.85816037112809E-05	1.7963304287092E-05	1.86026256906276E-05	196.380127533847	196.35155322379	0.446934542670545	0.446313117398211	0.450064021152183
19900.1390860976	3176	-179.970782858151	0	1.88772915205516E-05	1.82503728301023E-05	1.88985096404724E-05	195.980018433734	195.951529086433	0.452241776447293	0.45117329686283	0.455542007275969
19901.2590860976	3176	-179.981067670818	0	1.91755999045034E-05	1.85400318427501E-05	1.91970063204826E-05	195.581564493929	195.553231925565	0.45712710926399	0.456047061376652	0.461034146203344
19901.8190860976	3176	-179.99233270208	0	1.93257177852776E-05	1.86857953436982E-05	1.93471949039833E-05	195.383056603092	195.354791909223	0.45956390572478	0.458490055496102	0.463783877095436
19902.9390860976	3176	179.996515664394	0	1.96280956905612E-05	1.89793355440408E-05	1.96496023495322E-05	194.985679337332	194.959139844572	0.464586688466425	0.463410753843351	0.469288775842783
19904.0590860977	3176	-179.980425813491	0	1.99327732968698E-05	1.92754825317671E-05	1.99546346734835E-05	194.593267352131	194.565258964859	0.4700276710238	0.468375103528949	0.474797963958841
19905.1790860977	3176	179.986269637644	0	2.0240235947867E-05	1.95742365275521E-05	2.02622902415465E-05	194.201058413671	194.173178588872	0.475134037607858	0.473359748098114	0.48031928591667
19906.2990860977	3176	-179.978405408725	0	2.05503584920867E-05	1.98756367271776E-05	2.05726080461744E-05	193.810617540143	193.782849391425	0.480199419554271	0.478388866653797	0.485845704112907
19907.4190860977	3176	-179.981588173802	0	2.08631439893535E-05	2.0179656035204E-05	2.08855577010016E-05	193.421957996063	193.394350092141	0.48501696471701	0.483448771333156	0.491380547389192
19908.5390860978	3176	-179.974481922181	0	2.11785948349432E-05	2.0486359411749E-05	2.12012045705427E-05	193.035125632069	193.007632046853	0.49052190851523	0.488556328110354	0.496920704271347
19909.0990860978	3176	-179.977415690492	0	2.1337318351376E-05	2.06407319169587E-05	2.13600537895227E-05	192.842360419299	192.814915604647	0.493208781181494	0.491122319292569	0.49969472204672
19910.2190860978	3176	-179.984633413856	0	2.16568096445374E-05	2.09514618818382E-05	2.16797436805687E-05	192.458204555107	192.43087346538	0.498581004239226	0.496286054714285	0.505246585275413
19911.3390860978	3176	-179.976205674614	0	2.1979043316041E-05	2.12648893124924E-05	2.20021399559158E-05	192.07581069807	192.048652724347	0.503710007372288	0.501507310190488	0.510800787906017
19912.4590860978	3175	-179.975848082705	0	2.230400348275E-05	2.15811099485281E-05	2.23273395009005E-05	191.69528556274	191.66820982997	0.509567594477734	0.506774370472078	0.516363121321924
19913.5790860979	3175	-179.978692537162	0	2.26319879030546E-05	2.19002906938233E-05	2.26555128696432E-05	191.316550034886	191.289617716362	0.514713476144355	0.512095382265102	0.521935866409197
19914.6990860979	3175	179.986604830153	0	2.29630683625279E-05	2.22226147684738E-05	2.29868476274144E-05	190.939617654907	190.912813714425	0.520145292469458	0.517474806191115	0.527522985009922
19915.8190860979	3175	-179.979315611628	0	2.32974334105834E-05	2.25481858916457E-05	2.33214488460037E-05	190.564518427476	190.537842514497	0.526179572353887	0.522931403442761	0.53312129471718
19916.3790860979	3175	-179.979804897569	0	2.34658836041382E-05	2.27122105981712E-05	2.34899959952068E-05	190.377645960007	190.351079331977	0.528804941689101	0.525682623379986	0.535926930059806
19917.499086098	3175	-179.973722842231	0	2.38053878217332E-05	2.30429313372513E-05	2.38297811695286E-05	190.005316647774	189.978831829616	0.534720532427925	0.531248041172478	0.54155193880721
19918.619086098	3175	-179.973317599598	0	2.4148519104206E-05	2.33771982019223E-05	2.41731362932013E-05	189.634769802362	189.608474602368	0.540432666685449	0.536888241298259	0.547196860622844
19919.739086098	3175	-179.97856550254	0	2.44953515305551E-05	2.37152200895603E-05	2.45202750638343E-05	189.266112630963	189.239913980014	0.546410364162	0.542610154005372	0.552865432704367
19920.859086098	3175	-179.982824832313	0	2.48460558772384E-05	2.40570491874111E-05	2.48712487340938E-05	188.899343962117	188.873241043561	0.55239817505586	0.548421864557166	0.558556431154304
19921.9790860981	3174	-179.973995256354	0	2.52008038343499E-05	2.44029031503844E-05	2.52262801510303E-05	188.534320736086	188.508406421598	0.558820504531842	0.554340182070178	0.56427063078013
19923.0990860981	3174	-179.984632538497	0	2.55596584353094E-05	2.475288411666E-05	2.55854718509519E-05	188.171244793439	188.145412042997	0.564902635263525	0.56034665360302	0.570016582772612
19924.2190860981	3174	-179.976985910028	0	2.59228505475569E-05	2.51071260727366E-05	2.59489597687792E-05	187.809975159793	187.784300440336	0.571103119831332	0.566474708519874	0.575787270527612
19924.7790860981	3174	-179.975656716134	0	2.61061265454438E-05	2.52858799461711E-05	2.61323500364379E-05	187.630053168745	187.604470873253	0.574398832117384	0.569579526471123	0.578684388252039
19925.8990860981	3174	-179.98923878327	0	2.6476001699522E-05	2.56468167265544E-05	2.65025906395195E-05	187.27159558317	187.246142150421	0.581024902892116	0.575867009240871	0.584507608400107
19927.0190860982	3174	-179.972612509503	0	2.68505621837283E-05	2.60123597636684E-05	2.68774771945659E-05	186.915018320606	186.889707484344	0.587687832451953	0.582302127348881	0.590356866001687
19928.1390860982	3174	-179.975027892152	0	2.72299115666486E-05	2.63826976653968E-05	2.72572018751433E-05	186.560381585117	186.535148611852	0.594257612809064	0.588854879805747	0.596246321538245
19929.2590860982	3173	-179.961656259722	0	2.76144876286038E-05	2.67579535658455E-05	2.76418882657197E-05	186.205797215111	186.182482547912	0.601243225100425	0.595559469420263	0.602169141613423
19930.3790860982	3173	-179.987997231986	0	2.80036548590831E-05	2.71382739098291E-05	2.80316848727037E-05	185.85666825337	185.831736213346	0.608522777440668	0.602379151526123	0.608139902017164
19931.4990860983	3173	179.984194352877	0	2.8398363100176E-05	2.75238211442033E-05	2.84267562711796E-05	185.507667716141	185.482877852574	0.615406674341698	0.609377518179212	0.614144046201487
19932.6190860983	3173	-179.979605973516	0	2.87984663630828E-05	2.79147585134257E-05	2.88272677351295E-05	185.160599400732	185.135920637	0.623005597565629	0.616539424566133	0.620189868327269
19933.1790860983	3173	-179.980391583542	0	2.90006457020629E-05	2.81122836989963E-05	2.90295987023716E-05	184.987734497735	184.963179643015	0.627166262356481	0.620181273161744	0.623229809106922
19934.2990860983	3173	-179.984476671011	0	2.9409173544054E-05	2.85116321889423E-05	2.94386005849548E-05	184.643554336762	184.61907826081	0.634762130748139	0.627597207548522	0.62934479799847
19935.4190860983	3172	-179.978886620226	0	2.98235861262308E-05	2.89167277391065E-05	2.98534021126643E-05	184.301225275165	184.276921290252	0.643243655701949	0.635205086517609	0.635584980582899
19936.5390860984	3172	-179.986475796295	0	3.02439392736126E-05	2.93277359914029E-05	3.02741709035845E-05	183.960849999256	183.936721859552	0.650799056287543	0.642995252203518	0.643853514417278
19937.6590860984	3172	-179.979763424196	0	3.06704782067204E-05	2.97449251010148E-05	3.0701180036341E-05	183.622451946924	183.598415971851	0.659192985718279	0.651002418818143	0.652229218430835
19938.7790860984	3172	-179.980417452461	0	3.11033472847266E-05	3.01683363676354E-05	3.11344682406601E-05	183.285959129342	183.262094546467	0.668437463413649	0.659215507341738	0.660717611168571
19939.8990860984	3171	-179.97625962819	0	3.15426930356267E-05	3.059827447463E-05	3.15743464183583E-05	182.951447483717	182.927677036729	0.676766874995071	0.667658149738305	0.66932185345646
19940.4590860985	3171	-179.981469709977	0	3.17648657664532E-05	3.08156809353451E-05	3.17967445115096E-05	182.784952352408	182.761240884852	0.680926407354681	0.671959761604434	0.673669220500407
19941.5790860985	3171	-179.983960150888	0	3.22143389779278E-05	3.12555744699942E-05	3.22466695007603E-05	182.453358334731	182.429803102267	0.690089014600514	0.680751612304089	0.682452771257224
19942.6990860985	3171	-179.983389895817	0	3.26707301412759E-05	3.17023665946137E-05	3.27035572425965E-05	182.123689338215	182.100343320524	0.699507938817159	0.689787391504861	0.691358503297439
19943.8190860985	3171	-179.984478097396	0	3.31342527549754E-05	3.21562728988195E-05	3.31676257458342E-05	181.796100169664	181.772845331189	0.708362590468588	0.698972366911694	0.700391821739494
19944.9390860986	3170	-179.976474432547	0	3.36050692001098E-05	3.26173939271041E-05	3.36389744916186E-05	181.470481422895	181.447366417942	0.718254735206068	0.708290806867538	0.709550866958882
19946.0590860986	3170	-179.979274206487	0	3.40834224434073E-05	3.30859976277324E-05	3.41178751369654E-05	181.146835022626	181.12385964924	0.727793518260253	0.717730099908807	0.718846355580684
19947.1790860986	3170	-179.980631086201	0	3.45694750696382E-05	3.35622466385348E-05	3.46044903992092E-05	180.825206639811	180.802370311576	0.737316080721277	0.727302711999163	0.728277419132395
19948.2990860986	3170	-179.974180445583	0	3.50633897263157E-05	3.40462936491478E-05	3.50989730084411E-05	180.505608093453	180.482927261354	0.747235670205052	0.737017619743123	0.737844677552699
19949.4190860986	3169	-179.984857637148	0	3.55654488750632E-05	3.45384298761603E-05	3.5601618253056E-05	180.188022265428	180.165481745133	0.757342265519348	0.746855381696556	0.747560644209882
19950.5390860987	3169	-179.984282626237	0	3.60757702193653E-05	3.50387623782589E-05	3.61125314256378E-05	179.872494021812	179.85010804167	0.767388250344153	0.756844820619375	0.757418592243753
19951.0990860987	3169	-179.977180263277	0	3.63340917657731E-05	3.52921015532368E-05	3.6371189097868E-05	179.71550993903	179.693171461961	0.772914126009982	0.761901166830905	0.762401838865663
19952.2190860987	3168	-179.972327749234	0	3.68572935583965E-05	3.58051731583882E-05	3.68949527019938E-05	179.403041221736	179.380886790799	0.78280671532292	0.772112880494464	0.772483749896537
19953.3390860987	3168	-179.976312265915	0	3.73892446063917E-05	3.63270435703902E-05	3.7427591679082E-05	179.092706479718	179.07065463376	0.79366209164822	0.782465524073545	0.782723948613862
19954.4590860988	3168	-179.988433025561	0	3.79303177144953E-05	3.68579058843851E-05	3.79692992764678E-05	178.784365523489	178.762489172173	0.80464908064087	0.792962803524026	0.79312557302251
19955.5790860988	3167	-179.980254218907	0	3.84814735048855E-05	3.73979411228547E-05	3.85202564605184E-05	178.474198798925	178.45643271708	0.815042590281599	0.803636165882902	0.803682290884105
19956.6990860988	3167	-179.974902362377	0	3.9040402048858E-05	3.79474484780054E-05	3.90807652969344E-05	178.17405236741	178.152468848341	0.825773626553764	0.814466729267324	0.814406519119403
19957.8190860988	3167	-179.976164459284	0	3.96099182361275E-05	3.85065546440675E-05	3.96509504241169E-05	177.872070962294	177.850655330712	0.837271243001388	0.825451176064388	0.825301177159737
19958.3790860988	3167	-179.984970637825	0	3.98983735082865E-05	3.87898273755921E-05	3.99397932991333E-05	177.721893432779	177.700539514369	0.842992020956264	0.830996940151281	0.830816488121067
19959.4990860989	3166	-179.978974716463	0	4.04829409356725E-05	3.93638905054083E-05	4.05250558900955E-05	177.423104669253	177.401935795357	0.854015326607129	0.842239756931965	0.841970700571951
19960.6190860989	3166	-179.987951862186	0	4.10782565495931E-05	3.99481838159771E-05	4.11206290776308E-05	177.124523370523	177.105492878624	0.865637139537129	0.853636128493553	0.853308815407466
19961.7390860989	3165	179.982724050705	0	4.16831978713456E-05	4.05430214905699E-05	4.17268292505004E-05	176.832086629989	176.81120935547	0.877633350758235	0.865223457297567	0.864826159242641
19962.8590860989	3165	-179.980773219827	0	4.22994252649905E-05	4.11486022587829E-05	4.23438540400434E-05	176.539853847457	176.519129546149	0.889245542418715	0.876984592384464	0.876531187482343
19963.979086099	3165	-179.957670528775	0	4.29281867057663E-05	4.17651719161185E-05	4.29719497876246E-05	176.243932784258	176.229265676811	0.900891674663952	0.888951640271686	0.888419837507601
19965.099086099	3164	179.983001457078	0	4.35653882294376E-05	4.23930374184128E-05	4.36114248821727E-05	175.962018812109	175.941630650109	0.913588187359682	0.901046935072175	0.900521373602336
19966.219086099	3164	-179.97759158458	0	4.42156244769554E-05	4.30324296047386E-05	4.42625089742402E-05	175.676527200434	175.656254465116	0.926521301506403	0.913366535476025	0.912810908589936
19967.339086099	3163	-179.979499169088	0	4.48782575926769E-05	4.368366040123E-05	4.49255158651093E-05	175.391240428435	175.37313409007	0.938366481573294	0.925870015334445	0.925307548783786
19967.8990860991	3163	-179.973605882014	0	4.52133898482296E-05	4.40137500274335E-05	4.52615234343228E-05	175.252389749519	175.232450579059	0.945269666094256	0.932202834556302	0.93163023526491
19969.0190860991	3163	-179.974393584308	0	4.58944015981787E-05	4.46832284143637E-05	4.59429029891894E-05	174.970573552586	174.952786244999	0.957715907320455	0.945002349407014	0.944440140003232
19970.1390860991	3162	-179.978093786258	0	4.65869646262635E-05	4.53652584331654E-05	4.66369183235373E-05	174.695089192495	174.675433808892	0.971304151199363	0.958000908582232	0.957466405580843
19971.2590860991	3162	-179.983911842465	0	4.72929051356684E-05	4.60600553432633E-05	4.73437828433159E-05	174.419939702462	174.400465127192	0.984666132724829	0.971200820860212	0.970711782637478
19972.3790860992	3161	-179.976480001969	0	4.8012074722435E-05	4.67680168309552E-05	4.8063896040205E-05	174.147157649848	174.12785100153	0.997629162246212	0.984627742355571	0.984176527573702
19973.4990860992	3161	-179.977958264451	0	4.87447266768679E-05	4.74894726816076E-05	4.87975887066979E-05	173.876772027633	173.857616427066	1.01184619617568	0.998257644743387	0.997874575159723
