ut	altitude	airspeed	aoa	drag	density	density_calc	density_calc_precise	temperature	temperature_calc	force_actual	force_predicted	force_predicted_cache
3635.4424919655	51028.7413769299	2053	179.993469903905	0	0.00018715813820778	0.000187497880058494	0.000187212824709372	241.280458121508	241.286627865565	0.998736845040018	1.01482234734027	1.01482234734027
3636.4824919655	50935.9936560008	2052	179.994267043593	0	0.000190030880364191	0.000190378043720255	0.000190086682166834	241.601563969239	241.607769011522	1.010996815336	1.02740426099347	1.02740426099347
3637.5224919655	50842.6185638645	2052	179.993646035318	0	0.000192963088573617	0.000193317841672572	0.00019302003588357	241.92484122352	241.931086804155	1.02374379005221	1.04021718193085	1.04021718193085
3638.5624919655	50748.610333134	2051	179.994496678585	0	0.000195956070176305	0.000196318566955189	0.000196014175561655	242.250285249899	242.256581356285	1.03659863162982	1.05326333364142	1.05326333364142
3639.60249196549	50653.963146897	2050	179.991442557696	0	0.000199011176195381	0.00019938166402481	0.000199070542249558	242.57787485829	242.584267819354	1.04996903195144	1.06655602746175	1.06655602746175
3640.64249196549	50558.6710777344	2049	179.997390679723	0	0.00020212990830532	0.000202508485847957	0.000202190485347411	242.907733465911	242.914176956519	1.06311519868161	1.08008145357122	1.08008145357122
3641.68249196549	50462.728199446	2049	179.994105605113	0	0.00020531349281557	0.000205700399348887	0.000205375368960098	243.239910212919	243.246323291524	1.0769516870409	1.09387420073058	1.09387420073058
3642.72249196549	50366.1284437253	2048	179.995297014314	0	0.000208563598829314	0.000208959080085952	0.000208626864173152	243.574264261904	243.580737997541	1.0910006870434	1.10791925272874	1.10791925272874
3643.76249196549	50268.8657143298	2047	179.994698993063	0	0.000211881755095618	0.000212285816119621	0.000211946256030849	243.91085623502	243.917435921808	1.10516527491137	1.12223364844096	1.12223364844096
3644.80249196549	50170.9338276729	2047	179.993703024548	0	0.000215269457438594	0.00021568221661779	0.000215335149538867	244.249826922182	244.256417339338	1.11959822512741	1.13682089577522	1.13682089577522
3645.84249196549	50072.3265242215	2046	179.993116124369	0	0.000218728085739541	0.000219150035798088	0.000218795295458718	244.591157361064	244.597742551476	1.13446010917216	1.15168846185031	1.15168846185031
3646.88249196549	49973.0374587341	2045	179.999282374936	0	0.000222259442872252	0.000222690681491438	0.000222328097285518	244.93471557559	244.941412321131	1.14938964801857	1.16683116056459	1.16683116056459
3647.92249196549	49873.0602619511	2044	179.994096661778	0	0.000225865128472985	0.000226305812790919	0.000225935210623296	245.28076996482	245.287456540919	1.16477838753177	1.18228918005585	1.18228918005585
3648.96249196549	49772.3884123052	2044	179.993541692243	0	0.000229546913028752	0.000229997220024771	0.000229618420778676	245.629162945133	245.635891230977	1.18043021893116	1.19804163874412	1.19804163874412
3650.00249196548	49671.0153364092	2043	-179.997727733448	0	0.000233306454186392	0.000233766663581706	0.000233379484923014	245.979892350915	245.98674576353	1.19641698044655	1.21409759411992	1.21409759411992
3651.04249196548	49568.9344228577	2042	-179.994239490062	0	0.000237145322258863	0.000237615641449416	0.000237219896719188	246.333196670821	246.340005295605	1.21278139016205	1.23048624493258	1.23048624493258
3652.08249196548	49466.1389526287	2041	-179.999100708015	0	0.000241065576871123	0.000241546298689875	0.000241141796222705	246.688892040452	246.695761512358	1.22903080191449	1.24718769674737	1.24718769674737
3653.12249196548	49362.6221027321	2040	179.994192766464	0	0.00024506900547949	0.000245560221200365	0.000245146765284671	247.047063924685	247.053983760644	1.24611492305931	1.26424516105859	1.26424516105859
3654.16249196548	49258.3769408098	2040	-179.995316045107	0	0.00024915702291279	0.00024965904783033	0.000249236438757678	247.40775651847	247.414732935764	1.26349067477339	1.28163610192642	1.28163610192642
3655.20249196548	49153.3965665519	2039	179.99760268524	0	0.000253328878838026	0.000253841906282281	0.000253409944625678	247.770912979105	247.777993494939	1.28098374651113	1.299365526172	1.299365526172
3656.24249196548	49047.6738551249	2038	179.999727366666	0	0.00025758719702998	0.000258111381896422	0.000257669861936941	248.136705481988	248.143827031399	1.29894356927785	1.31745049249283	1.31745049249283
3657.28249196548	48941.2016902551	2037	179.994862449591	0	0.000261934874156327	0.000262470623052771	0.000262019332685531	248.505115479789	248.512233088825	1.31728164522899	1.33591793433393	1.33591793433393
3658.32249196548	48833.9728087935	2036	179.992598987021	0	0.000266375391040458	0.000266922877988888	0.000266461597699185	248.876094513483	248.88324253253	1.33615113138992	1.35476764329751	1.35476764329751
3659.36249196548	48725.9798765833	2035	179.993758920891	0	0.000270911855833908	0.000271471455432674	0.00027099995914201	249.249676344906	249.256900550335	1.35490439599678	1.3740117030384	1.3740117030384
3660.40249196548	48617.2154785036	2034	179.995059987771	0	0.000275547874424354	0.000276119894051191	0.000275637947799617	249.625937455063	249.633207275631	1.37456625109083	1.39367523545474	1.39367523545474
3661.44249196547	48507.6720966746	2033	179.998008464124	0	0.000280286793654545	0.000280871497516573	0.000280378860302891	250.004877567861	250.012208235514	1.39463570644004	1.41377127247409	1.41377127247409
3662.48249196547	48397.3421377371	2032	179.995862575031	0	0.000285132407875856	0.00028573014555293	0.000285226567481926	250.386489544433	250.393919079595	1.41463199227622	1.43433442561441	1.43433442561441
3663.52249196547	48286.2178755914	2031	179.997909556192	0	0.000290088195734722	0.000290699305734531	0.000290184529404388	250.770879632131	250.778370076477	1.43560875793672	1.45536020684391	1.45536020684391
3664.56249196547	48174.2915193242	2030	179.99990892592	0	0.000295157997697796	0.000295782795268678	0.000295256554213774	251.15807866615	251.165576962253	1.45682537645397	1.4768789400298	1.4768789400298
